customer_id,nome,email,numero_conta,data_nascimento,cidade,gender,age,credit_score,tenure,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,NewBalance,country_France,country_Germany,country_Spain
15787619,Carlos Eduardo Silva,carlos.eduardo@outlook.com,88241-5,2006-01-07,Lyon,1,18,844,2,234987.07,1,0,0,145936.28,0,12.682182779575854,True,False,False
15570629,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,36382-1,1952-09-19,Stuttgart,0,72,655,5,79798.43,2,1,1,99920.41,0,12.52880788880281,False,True,False
15621629,Marcos Pereira Rocha,marcos.pereira@gmail.com,25349-4,1981-08-19,Berlin,1,43,773,8,107442.73,2,1,1,35908.46,0,12.005728574535556,False,True,False
15612832,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,34596-3,1992-12-07,Toulouse,1,32,526,7,293743.44,1,0,0,86786.41,0,12.433527290726683,True,False,False
15640627,Thiago Alves Pereira,thiago.alves@yahoo.com.br,45906-7,1990-07-22,Bilbao,1,34,611,4,0.0,2,1,0,170950.58,0,0.0,False,False,True
15566156,Aline Carvalho Araújo,aline.carvalho@gmail.com,86337-6,1980-01-11,Munich,0,44,749,0,173545.19,2,0,0,151083.8,0,11.870568999722344,False,True,False
15785798,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,76690-1,1984-08-06,Bordeaux,1,40,850,9,0.0,2,0,1,119232.33,0,0.0,True,False,False
15577985,Fernanda Lima Costa,Formato Inválido,94569-4,1990-03-03,Marseille,0,34,936,5,111940.19,2,1,1,17993.43,0,12.322294018000456,True,False,False
15670374,Vanessa Gomes Carvalho,vanessa.gomes@uol.com.br,75245-7,1975-09-01,Cologne,0,49,819,1,296328.87,4,0,0,166164.3,1,12.39385310869604,False,True,False
15683027,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,66285-4,1995-06-15,Stuttgart,1,29,570,4,305804.34,2,1,1,173792.77,0,12.405158312788028,False,True,False
15815040,Letícia Ferreira Silva,Sin Registro,15449-1,1982-03-25,Stuttgart,0,42,552,8,210187.39,1,0,1,186869.58,1,12.239141203719807,False,True,False
15689781,Mônica Dias Borges,monica.dias@gmail.com,44079-7,1975-11-04,Nantes,0,49,826,0,0.0,1,0,0,178709.98,1,0.0,True,False,False
15669957,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,53515-6,1972-12-16,Cologne,1,52,655,9,354985.21,1,1,1,49025.79,0,12.575542632676614,False,True,False
15595609,Paulo Roberto Mendes,paulo.roberto@hotmail.com,32898-2,1972-09-16,Munich,1,52,679,9,189474.55,2,0,0,54038.62,0,12.51260107939162,False,True,False
15595162,Mariana Costa Santos,mariana.costa@yahoo.com.br,91061-7,1989-07-07,Valencia,0,35,708,8,322219.09,1,0,0,199005.88,0,12.409590384332192,False,False,True
15627637,André Costa Araújo,andre.costa@yahoo.com.br,01059-8,2001-05-13,Berlin,1,23,709,8,206727.38,2,1,0,63446.47,0,11.89565459174927,False,True,False
15757981,Gustavo Pinto Ribeiro,gustavo.pinto@uol.com.br,86706-0,1958-01-01,Nice,1,66,748,8,0.0,1,1,1,163331.65,0,0.0,True,False,False
15680046,Carlos Eduardo Silva,carlos.eduardo@uol.com.br,40896-5,1988-08-07,Madrid,1,36,711,8,0.0,2,1,0,55207.41,0,0.0,False,False,True
15750569,Camila Martins Lima,Sin Registro,75167-4,1978-08-18,Cologne,0,46,684,3,196751.54,2,1,0,154137.33,0,12.23519581894225,False,True,False
15632118,João Pedro Souza,joao.pedro@yahoo.com.br,05136-1,1979-11-19,Bilbao,1,45,698,5,200706.01,1,1,0,141970.02,1,12.703514748193165,False,False,True
15581736,Leandro Nunes Ferreira,leandro.nunes@gmail.com,85371-8,1977-10-14,Munich,1,47,673,1,240855.86,2,0,1,34047.54,0,12.126492064422363,False,True,False
15660385,Thiago Alves Pereira,Sin Registro,41175-0,1985-03-16,Lyon,1,39,592,7,0.0,2,1,0,83084.33,0,0.0,True,False,False
15784124,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,69818-9,1983-05-18,Munich,1,41,645,2,138887.28,1,1,0,123982.14,1,12.143402245063148,False,True,False
15731330,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,40282-2,1984-09-10,Valencia,0,40,652,7,136396.55,1,1,1,124550.88,0,12.210774972266751,False,False,True
15750808,Thiago Alves Pereira,thiago.alves@terra.com.br,63173-5,1978-08-09,Bilbao,1,46,790,2,164622.24,2,1,1,100240.2,0,12.478884984449484,False,False,True
15657317,Natália Santos Martins,natalia.santos@gmail.com,00273-4,1992-03-27,Toulouse,0,32,789,7,140601.36,1,1,0,100240.2,0,11.841128174590557,True,False,False
15569526,André Costa Araújo,Formato Inválido,95948-3,1984-03-15,Lyon,1,40,601,10,267420.56,2,0,0,77977.69,0,12.192248835458786,True,False,False
15766183,Rodrigo Santos Gomes,rodrigo.santos@outlook.com,37184-1,1948-07-04,Hamburg,1,76,580,2,318836.78,2,1,1,51672.08,0,12.47100929090954,False,True,False
15644621,Aline Carvalho Araújo,aline.carvalho@outlook.com,42402-8,1984-09-28,Frankfurt,0,40,597,9,240803.86,2,1,0,151167.94,0,12.271448409853788,False,True,False
15775590,Juliana Alves Pereira,juliana.alves@outlook.com,56646-5,1976-05-17,Hamburg,0,48,482,2,98525.66,1,0,0,102640.52,1,11.839772527920976,False,True,False
15586029,Marcos Pereira Rocha,marcos.pereira@yahoo.com.br,65107-8,1990-07-18,Hamburg,1,34,806,2,248380.23,2,1,0,143711.02,0,12.166839804330388,False,True,False
15737748,Renata Souza Ribeiro,renata.souza@uol.com.br,56381-3,1991-10-16,Valencia,0,33,534,3,151290.42,1,0,0,199336.63,0,12.619728253078703,False,False,True
15648069,Débora Ribeiro Lima,debora.ribeiro@terra.com.br,87339-1,1988-11-27,Nice,0,36,850,6,0.0,2,1,1,190194.95,0,-0.0,True,False,False
15715532,Leandro Nunes Ferreira,Formato Inválido,17991-5,1986-01-05,Hamburg,1,38,687,4,138420.14,1,0,1,88396.6,0,12.368474448186932,False,True,False
15600934,Mônica Dias Borges,monica.dias@uol.com,99463-3,1972-03-28,Marseille,0,52,936,7,113430.66,1,1,0,171189.83,1,12.42998342246751,True,False,False
15622442,Felipe Lima Santos,felipe.lima@yahoo.com.br,95992-0,1995-06-28,Toulouse,1,29,619,5,0.0,2,1,0,194310.1,0,0.0,True,False,False
15633227,Patrícia Rocha Alves,patricia.rocha@uol.com.br,23017-3,1996-05-13,Toulouse,0,28,518,9,156185.12,1,0,0,2803.89,0,12.045274117679934,True,False,False
15579112,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,64320-6,1977-05-25,Paris,1,47,598,2,0.0,2,1,1,186116.54,0,0.0,True,False,False
15782735,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,17401-3,1989-10-22,Nantes,0,35,626,3,0.0,1,0,0,80190.36,0,0.0,True,False,False
15736008,Juliana Alves Pereira,juliana.alves@yahoo.com.br,93514-4,1978-06-25,Nantes,0,46,644,9,193679.15,1,1,0,108761.05,1,12.15941354406026,True,False,False
15643908,Fernanda Lima Costa,fernanda.lima@outlook.com,01296-8,1975-09-17,Bordeaux,0,49,433,10,0.0,1,1,1,87711.61,0,0.0,True,False,False
15720706,Elaine Pinto Mendes,elaine.pinto@gmail.com,68829-7,1985-04-05,Sevilla,0,39,529,2,143676.48,1,1,1,122925.44,0,12.01692500397628,False,False,True
15785350,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,22541-5,2001-03-09,Valencia,1,23,528,7,251945.4,1,1,0,170262.97,0,12.252430234360968,False,False,True
15578141,Paulo Roberto Mendes,paulo.roberto@hotmail.com,64308-1,1986-06-07,Sevilla,1,38,592,3,0.0,1,1,1,12905.89,1,0.0,False,False,True
15765518,Larissa Pereira Gomes,larissa.pereira@uol.com.br,51886-4,1973-11-18,Toulouse,0,51,643,2,278378.68,1,1,0,34967.75,1,12.257046423900489,True,False,False
15789753,Fernando Henrique Costa,fernando.henrique@uol.com.br,69217-7,1984-11-01,Paris,1,40,480,6,403998.54,1,0,1,79329.7,0,12.603442475122462,True,False,False
15701318,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,51344-7,1957-01-26,Barcelona,1,67,763,9,212350.63,1,0,1,87236.4,0,12.601922743903424,False,False,True
15765982,Diego Martins Nunes,diego.martins@terra.com.br,38644-9,1983-03-18,Bordeaux,1,41,735,7,200015.89,1,1,1,11783.1,1,11.9068016805614,True,False,False
15731412,Silvana Costa Ferreira,silvana.costa@gmail.com,84804-7,1987-01-01,Stuttgart,0,37,693,6,190667.7,1,1,1,38196.24,0,12.164208858559718,False,True,False
15693322,Juliana Alves Pereira,juliana.alves@outlook.com,49074-7,1987-03-20,Cologne,0,37,635,9,305006.81,1,0,1,11407.58,0,12.589619766557016,False,True,False
15804950,Natália Santos Martins,natalia.santos@gmail.com,40619-3,1983-01-21,Toulouse,0,41,514,7,0.0,2,1,1,3756.65,0,0.0,True,False,False
15584812,Natália Santos Martins,Formato Inválido,95275-2,1985-09-27,Madrid,0,39,693,0,0.0,2,0,0,81901.6,0,0.0,False,False,True
15677243,Paulo Roberto Mendes,paulo.roberto@yahoo.com.br,00445-6,1981-08-11,Valencia,1,43,538,5,0.0,2,1,0,126933.73,0,0.0,False,False,True
15737971,Natália Santos Martins,natalia.santos@gmail.com,82351-3,1994-03-21,Marseille,0,30,646,5,0.0,2,1,0,13935.32,0,0.0,True,False,False
15704250,Lucas Ferreira Lima,Formato Inválido,49841-6,1990-11-17,Nantes,1,34,506,7,0.0,2,0,0,115842.1,0,0.0,True,False,False
15730830,Ana Clara Souza,ana.clara@yahoo.com.br,24903-1,1994-05-02,Nice,0,30,752,3,0.0,2,1,1,104991.28,0,0.0,True,False,False
15630617,João Pedro Souza,joao.pedro@hotmail.com,74872-8,1988-02-01,Hamburg,1,36,727,6,260836.57,1,1,1,113033.73,1,12.545531916531685,False,True,False
15722090,Gabriel Rocha Carvalho,gabriel.rocha@gmail.com,02722-5,1973-06-15,Madrid,1,51,615,6,123896.6,1,1,1,100240.2,0,12.00540571676494,False,False,True
15809286,Diego Martins Nunes,diego.martins@hotmail.com,35297-3,1987-11-18,Cologne,1,37,631,8,303248.32,2,0,0,152422.91,1,12.530274479166952,False,True,False
15589754,Bruno Souza Martins,bruno.souza@outlook.com,28141-8,1979-02-15,Frankfurt,1,45,652,2,339741.05,1,0,1,115333.43,0,-12.62096940215519,False,True,False
15663650,Bruno Souza Martins,bruno.souza@uol.com.br,18538-5,1972-04-05,Cologne,1,52,698,10,92472.41,3,1,0,28806.32,1,12.27657202169064,False,True,False
15664802,Elaine Pinto Mendes,elaine.pinto@uol.com.br,82112-5,1982-06-14,Marseille,0,42,543,5,0.0,2,0,0,101905.34,0,0.0,True,False,False
15688760,Beatriz Nunes Ferreira,beatriz.nunes@terra.com.br,64830-1,1987-05-26,Cologne,0,37,522,3,132071.34,1,1,1,129107.59,0,12.15501690190027,False,True,False
15672610,Alexandre Moreira Dias,alexandre.moreira@yahoo.com.br,20457-3,1984-11-26,Valencia,1,40,567,4,339290.85,1,0,0,91973.63,0,12.376901749696575,False,False,True
15579892,Alexandre Moreira Dias,alexandre.moreira@outlook.com,22149-5,2005-04-28,Zaragoza,1,19,708,7,228924.46,1,1,1,4491.77,0,12.32488501792408,False,False,True
15569432,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,55881-3,1976-08-14,Lyon,0,48,656,9,0.0,2,1,1,85240.61,1,0.0,True,False,False
15703167,Mariana Costa Santos,mariana.costa@yahoo.com.br,79894-8,1979-06-13,Marseille,0,45,628,8,0.0,2,1,0,193903.06,0,0.0,True,False,False
15783955,Priscila Rocha Nunes,priscila.rocha@gmail.com,78653-1,1999-03-28,Nice,0,25,697,4,315754.99,2,1,0,15467.98,0,12.71099755427818,True,False,False
15730590,Natália Santos Martins,natalia.santos@terra.com.br,27750-7,1984-10-02,Frankfurt,0,40,738,1,254816.42,2,0,0,180456.8,0,12.126492064422363,False,True,False
15583394,João Pedro Souza,joao.pedro@gmail.com,87642-6,1985-08-18,Hamburg,1,39,659,8,162933.86,2,1,1,198103.32,0,12.266787898555735,False,True,False
15631721,Marcos Pereira Rocha,marcos.pereira@terra.com.br,47685-3,1986-09-09,Berlin,1,38,691,9,311214.31,2,0,1,103511.26,0,12.700559658171604,False,True,False
15667588,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,36565-5,1984-10-07,Valencia,0,40,670,3,0.0,1,1,1,182650.15,0,12.126492064422363,False,False,True
15742886,Bruno Souza Martins,bruno.souza@yahoo.com.br,63619-5,1998-08-08,Nice,1,26,642,1,367512.87,2,0,1,117060.2,0,12.528328521159084,True,False,False
15746451,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,67553-5,1983-06-14,Zaragoza,1,41,686,7,182951.51,1,0,1,194913.86,0,-12.233198587877563,False,False,True
15705994,Lucas Ferreira Lima,lucas.ferreira@terra.com.br,03526-5,1997-08-21,Valencia,1,27,712,10,0.0,1,1,0,94544.88,0,0.0,False,False,True
15599403,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,83103-1,1964-06-28,Nice,1,60,577,10,281447.46,2,1,1,178616.73,0,-12.432328947222278,True,False,False
15690733,Paulo Roberto Mendes,Formato Inválido,88039-2,1979-01-15,Barcelona,1,45,608,4,0.0,2,0,0,36697.48,1,0.0,False,False,True
15689412,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,23298-0,1992-09-08,Toulouse,0,32,604,7,142122.18,1,1,0,15798.7,0,12.451755311849883,True,False,False
15802256,João Pedro Souza,joao.pedro@terra.com.br,07708-1,1996-02-07,Nice,1,28,439,7,273807.04,2,1,0,138526.96,0,12.31021849379844,True,False,False
15585768,Gabriel Rocha Carvalho,Sin Registro,09297-4,1983-09-14,Munich,1,41,582,6,112585.99,2,0,1,178074.04,0,11.854377851512314,False,True,False
15664610,Thiago Alves Pereira,thiago.alves@gmail.com,40077-9,1976-03-26,Stuttgart,1,48,459,4,316709.27,1,1,1,19287.06,1,12.498701363148284,False,True,False
15786454,Diego Martins Nunes,diego.martins@outlook.com,32611-1,1969-11-24,Barcelona,1,55,552,3,0.0,1,1,1,40333.94,0,0.0,False,False,True
15724684,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,24989-2,1978-11-14,Sevilla,1,46,610,5,110077.59,1,1,0,54394.28,0,12.121579549582584,False,False,True
15651352,Ana Clara Souza,ana.clara@uol.com.br,41870-5,1986-12-19,Toulouse,0,38,529,2,0.0,1,1,0,146388.85,1,0.0,True,False,False
15584453,Carlos Eduardo Silva,carlos.eduardo@outlook.com,46990-5,1992-04-04,Madrid,1,32,555,10,0.0,2,0,1,168605.96,0,0.0,False,False,True
15588235,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,74788-3,2000-05-28,Paris,0,24,654,8,210138.41,1,1,1,130075.07,0,12.57819969835304,True,False,False
15781586,Thiago Alves Pereira,thiago.alves@outlook.com,86813-0,1986-06-19,Stuttgart,1,38,837,2,215426.47,1,1,1,79577.38,0,12.442983787154375,False,True,False
15659843,Renata Souza Ribeiro,renata.souza@gmail.com,23281-1,1978-10-18,Toulouse,0,46,643,6,0.0,2,0,0,106781.59,0,-0.0,True,False,False
15697042,Rodrigo Santos Gomes,Formato Inválido,31452-2,1989-06-22,Zaragoza,1,35,738,8,178151.13,1,1,0,16081.62,0,12.447375199635143,False,False,True
15761733,Fernanda Lima Costa,fernanda.lima@outlook.com,09585-9,1982-07-10,Marseille,0,42,707,10,0.0,2,1,1,152944.39,0,0.0,True,False,False
15691170,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,56741-7,1995-01-22,Valencia,0,29,590,10,242493.29,1,1,1,129629.41,0,12.198545185179777,False,False,True
15639117,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,31999-5,1990-06-13,Barcelona,0,34,624,6,0.0,1,1,0,582.59,1,0.0,False,False,True
15710034,Mateus Carvalho Alves,Formato Inválido,95629-0,1981-02-28,Cologne,1,43,637,1,308360.5,2,0,1,101382.86,1,12.510945776347514,False,True,False
15604536,Natália Santos Martins,natalia.santos@terra.com.br,94923-3,1993-06-13,Stuttgart,0,31,850,4,422029.22,1,0,1,61936.1,0,12.704862084169902,False,True,False
15745354,Larissa Pereira Gomes,larissa.pereira@gmail.com,03984-8,1987-06-03,Sevilla,0,37,611,4,0.0,2,1,0,125696.26,0,0.0,False,False,True
15689980,Débora Ribeiro Lima,debora.ribeiro@outlook.com,34834-0,1988-12-07,Barcelona,0,36,725,4,195394.51,1,0,0,131173.9,1,12.375986375985416,False,False,True
15706904,Ricardo Borges Silva,ricardo.borges@outlook.com,95941-3,1981-05-13,Toulouse,1,43,750,6,263238.47,1,1,1,74564.41,0,12.33606800627548,True,False,False
15784218,Thiago Alves Pereira,thiago.alves@yahoo.com.br,57352-2,1986-11-18,Madrid,1,38,620,0,0.0,2,1,1,38015.34,0,0.0,False,False,True
15575243,Cristiane Moreira Pinto,cristiane.moreira@gmail.com,44193-2,1985-10-25,Toulouse,0,39,764,1,231393.41,2,1,1,187905.12,0,12.461246040648875,True,False,False
15692929,Aline Carvalho Araújo,aline.carvalho@terra.com.br,87732-5,1982-12-09,Stuttgart,0,42,791,10,137322.13,2,0,1,139946.68,1,12.334091207910529,False,True,False
15668767,Paulo Roberto Mendes,paulo.roberto@yahoo.com.br,46019-1,1988-06-24,Marseille,1,36,850,3,0.0,2,1,0,195033.07,0,0.0,True,False,False
15744529,Rodrigo Santos Gomes,rodrigo.santos@gmail.com,55952-3,1961-07-08,Lyon,1,63,510,8,0.0,2,1,1,115291.86,0,0.0,True,False,False
15652789,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,73250-9,1984-12-18,Valencia,1,40,657,10,0.0,2,1,1,52990.7,0,0.0,False,False,True
15600379,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,23872-7,1990-05-17,Sevilla,1,34,608,7,108546.79,1,0,1,59890.29,0,12.126492064422363,False,False,True
15778049,Leandro Nunes Ferreira,Sin Registro,70860-5,1995-02-27,Berlin,1,29,633,6,326760.32,1,0,0,30338.94,0,12.366594557332926,False,True,False
15802809,Mônica Dias Borges,monica.dias@gmail.com,33005-6,1988-05-28,Valencia,0,36,660,0,224586.19,1,1,1,181449.51,0,12.036926747312018,False,False,True
15630704,Rodrigo Santos Gomes,rodrigo.santos@gmail.com,08913-7,1992-11-26,Frankfurt,1,32,612,9,239308.3,2,1,0,177092.16,0,12.269242073659475,False,True,False
15731519,Natália Santos Martins,natalia.santos@terra.com.br,23495-7,1994-12-26,Nice,0,30,511,5,0.0,2,1,0,143994.86,0,0.0,True,False,False
15760244,Silvana Costa Ferreira,Formato Inválido,88549-3,1948-10-25,Bordeaux,0,76,590,5,291669.28,1,0,1,13848.58,0,12.682180605390768,True,False,False
15748608,Carlos Eduardo Silva,carlos.eduardo@outlook.com,57010-9,1982-05-16,Cologne,1,42,612,5,216148.8,1,1,1,43018.98,0,-12.556216005049288,False,True,False
15727605,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,25785-5,1981-12-02,Hamburg,1,43,533,4,97470.59,2,0,1,12537.42,0,11.988439633306935,False,True,False
15741336,Juliana Alves Pereira,juliana.alves@uol.com.br,58101-1,1986-06-06,Toulouse,0,38,715,5,326129.15,1,1,1,5684.17,1,12.376578082820409,True,False,False
15700772,Carlos Eduardo Silva,carlos.eduardo@yahoo.com.br,17406-3,1980-04-25,Lyon,1,44,571,9,0.0,2,0,0,38433.35,0,0.0,True,False,False
15746065,Felipe Lima Santos,felipe.lima@uol.com.br,50002-3,1989-09-06,Cologne,1,35,580,10,92743.99,2,1,1,100240.2,0,12.515624398640544,False,True,False
15606436,Felipe Lima Santos,Formato Inválido,17478-1,1986-10-07,Madrid,1,38,500,7,0.0,2,0,0,192013.23,0,0.0,False,False,True
15731669,Mateus Carvalho Alves,mateus.carvalho@terra.com.br,45043-5,1985-05-18,Bordeaux,1,39,554,2,153042.62,1,1,0,173197.12,0,12.46620071929302,True,False,False
15646969,Paulo Roberto Mendes,paulo.roberto@gmail.com,53540-7,1991-06-06,Barcelona,1,33,776,2,0.0,2,1,1,176921.0,0,0.0,False,False,True
15606641,Rodrigo Santos Gomes,rodrigo.santos@terra.com.br,11216-1,1968-08-27,Frankfurt,1,56,762,10,149637.4,3,1,1,77142.42,1,12.208678048543124,False,True,False
15669501,Carlos Eduardo Silva,carlos.eduardo@outlook.com,97609-7,1989-10-24,Lyon,1,35,706,5,0.0,2,1,1,81718.37,0,0.0,True,False,False
15625080,Beatriz Nunes Ferreira,beatriz.nunes@terra.com.br,58882-0,1970-12-28,Madrid,0,54,745,8,0.0,1,1,0,173912.29,1,0.0,False,False,True
15698117,Diego Martins Nunes,diego.martins@gmail.com,22342-9,1983-12-25,Frankfurt,1,41,701,0,94409.9,1,0,1,100240.2,0,12.617154881340662,False,True,False
15682639,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,30749-9,1992-01-24,Nice,1,32,642,3,0.0,2,1,1,88698.83,0,0.0,True,False,False
15617052,André Costa Araújo,andre.costa@hotmail.com,46480-2,1990-05-21,Marseille,1,34,782,9,0.0,1,1,0,183021.06,1,0.0,True,False,False
15605293,Larissa Pereira Gomes,larissa.pereira@terra.com.br,94889-1,1981-08-10,Marseille,0,43,559,1,0.0,2,1,1,196645.87,0,0.0,True,False,False
15589698,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,86931-0,1982-12-04,Berlin,1,42,555,6,126028.42,1,1,1,41304.44,1,12.27470745294162,False,True,False
15697201,Mariana Costa Santos,mariana.costa@terra.com.br,27188-6,1978-08-25,Madrid,0,46,640,3,0.0,1,1,1,156260.08,0,0.0,False,False,True
15781451,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,93214-6,1982-05-22,Toulouse,1,42,936,3,79329.19,2,0,0,135178.91,0,12.505710240078798,True,False,False
15757829,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,16314-8,1984-08-18,Hamburg,0,40,609,10,312538.74,2,1,0,170122.22,0,12.523724382423255,False,True,False
15650237,Camila Martins Lima,camila.martins@outlook.com,51138-8,1992-01-02,Barcelona,0,32,754,7,0.0,2,1,0,89520.75,0,0.0,False,False,True
15787222,Gabriel Rocha Carvalho,Formato Inválido,41098-9,1996-03-08,Hamburg,1,28,676,1,160680.73,2,1,1,128461.29,0,11.841639829879933,False,True,False
15674851,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,68394-5,1986-03-20,Toulouse,1,38,622,5,0.0,2,0,0,105295.77,0,0.0,True,False,False
15784700,Ricardo Borges Silva,ricardo.borges@uol.com.br,18592-1,1993-01-28,Nantes,1,31,811,7,144562.35,1,1,1,182372.35,0,12.369884618704576,True,False,False
15687153,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,92525-9,1975-04-24,Hamburg,1,49,850,8,175243.63,1,1,0,119174.88,1,12.192476130444645,False,True,False
15659710,Bruno Souza Martins,bruno.souza@gmail.com,32109-6,1999-10-21,Lyon,1,25,581,5,122068.7,2,1,0,150319.49,0,11.956155483516351,True,False,False
15799964,Mariana Costa Santos,mariana.costa@yahoo.com.br,20640-9,1994-10-01,Munich,0,30,669,7,153533.62,1,1,0,188795.85,0,12.54163596922792,False,True,False
15742632,Patrícia Rocha Alves,patricia.rocha@terra.com.br,23092-2,1993-02-19,Lyon,0,31,670,9,0.0,1,0,1,76254.83,0,0.0,True,False,False
15674950,Mateus Carvalho Alves,mateus.carvalho@terra.com.br,25192-3,1985-07-03,Stuttgart,1,39,544,4,351583.35,2,1,0,146637.45,0,12.559587612007237,False,True,False
15682021,Ricardo Borges Silva,ricardo.borges@hotmail.com,09947-7,2001-07-09,Cologne,1,23,471,6,90633.25,2,1,0,131736.23,0,12.25097478494986,False,True,False
15708505,Renata Souza Ribeiro,renata.souza@terra.com.br,36233-7,1987-11-19,Stuttgart,0,37,641,7,179906.63,2,0,1,39016.43,0,11.743634565273268,False,True,False
15794468,Natália Santos Martins,natalia.santos@hotmail.com,48743-6,1982-07-25,Nantes,0,42,641,6,0.0,2,0,0,100240.2,0,0.0,True,False,False
15720774,Marcos Pereira Rocha,marcos.pereira@uol.com.br,11336-0,1980-12-22,Valencia,1,44,850,7,205432.31,1,1,0,104240.77,1,12.09086671132495,False,False,True
15697000,Gustavo Pinto Ribeiro,gustavo.pinto@gmail.com,37779-4,1992-06-16,Frankfurt,1,32,728,5,62595.89,1,1,1,156124.93,0,-11.725218360325572,False,True,False
15649430,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,98851-8,1996-05-18,Nantes,1,28,723,4,0.0,2,1,1,123885.88,0,0.0,True,False,False
15746569,Mateus Carvalho Alves,mateus.carvalho@gmail.com,31024-2,1986-09-26,Toulouse,1,38,589,4,0.0,1,1,0,95483.48,1,0.0,True,False,False
15803749,Mônica Dias Borges,Formato Inválido,97189-9,1983-02-06,Frankfurt,0,41,498,4,254484.13,2,1,1,12577.21,1,12.073010400014429,False,True,False
15572361,Fernanda Lima Costa,fernanda.lima@terra.com.br,42130-9,1990-01-10,Frankfurt,0,34,790,2,266528.59,1,1,0,199420.41,0,12.70083888492569,False,True,False
15641250,André Costa Araújo,andre.costa@gmail.com,33667-2,1986-08-23,Barcelona,1,38,794,9,389948.53,1,1,0,23596.24,0,12.791530545414863,False,False,True
15619304,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,72796-8,1982-02-02,Paris,0,42,502,8,372007.25,3,1,0,113931.57,1,12.673954024404615,True,False,False
15673074,Beatriz Nunes Ferreira,beatriz.nunes@yahoo.com.br,38544-5,1994-10-09,Hamburg,0,30,527,6,342532.64,1,1,1,162267.91,0,12.44243650224682,False,True,False
15635893,Natália Santos Martins,natalia.santos@uol.com.br,36190-8,1996-06-17,Paris,0,28,693,8,0.0,2,1,1,158545.25,0,0.0,True,False,False
15803716,Paulo Roberto Mendes,paulo.roberto@outlook.com,10576-2,1996-08-25,Madrid,1,28,706,3,0.0,2,0,1,181543.67,0,0.0,False,False,True
15783019,Patrícia Rocha Alves,patricia.rocha@outlook.com,34661-2,1962-12-10,Toulouse,0,62,794,9,167477.22,3,1,0,173586.63,1,12.418610717044336,True,False,False
15706200,André Costa Araújo,andre.costa@yahoo.com.br,78277-7,1983-04-22,Berlin,1,41,637,2,194249.35,2,1,0,140298.24,0,12.528260487094643,False,True,False
15643229,Cristiane Moreira Pinto,cristiane.moreira@hotmail.com,28799-3,1993-06-16,Bordeaux,0,31,671,6,0.0,2,1,1,15846.42,0,0.0,True,False,False
15782210,Rodrigo Santos Gomes,rodrigo.santos@terra.com.br,68359-0,1978-10-21,Bordeaux,1,46,714,1,0.0,1,1,0,152167.79,1,0.0,True,False,False
15649793,Gustavo Pinto Ribeiro,gustavo.pinto@uol.com.br,31319-6,2004-10-22,Paris,1,20,658,7,0.0,2,0,0,187638.34,0,0.0,True,False,False
15772573,Mateus Carvalho Alves,mateus.carvalho@yahoo.com.br,12345-9,1969-06-16,Sevilla,1,55,735,2,261795.13,1,0,1,163516.16,0,-12.237344736559017,False,False,True
15670205,Mônica Dias Borges,Formato Inválido,52846-4,1983-02-11,Berlin,0,41,518,5,58550.1,1,1,0,89327.67,0,12.30704847249512,False,True,False
15651315,João Pedro Souza,joao.pedro@yahoo.com.br,98092-4,1983-01-11,Lyon,1,41,627,3,0.0,2,1,0,132719.8,0,0.0,True,False,False
15748597,Ricardo Borges Silva,ricardo.borges@hotmail.com,87046-9,1968-07-08,Zaragoza,1,56,844,5,294294.28,1,0,1,157230.06,1,12.201358551654163,False,False,True
