customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,NewBalance
15771535,Fernanda Lima Costa,fernanda.lima@hotmail.com,81894-2,1987-11-08,Valencia,Spain,Female,37,794,9,0.0,0.0,2,1,0,68008.85,0,0.0
15779059,Mônica Dias Borges,monica.dias@hotmail.com,13959-4,1986-03-03,Toulouse,France,Female,38,670,4,119624.54,324773.97,2,1,1,110472.12,0,12.385260463975225
15734005,Natália Santos Martins,Sin Registro,81218-4,1982-05-20,Toulouse,France,Female,42,633,1,0.0,0.0,2,1,0,56865.62,0,0.0
15605965,Vinicius Araújo Lima,vinicius.araujo@gmail.com,74345-3,1981-11-15,Nice,France,Male,43,630,9,0.0,0.0,2,1,1,100240.2,0,0.0
15692132,Natália Santos Martins,natalia.santos@hotmail.com,43736-7,2002-10-03,Zaragoza,Spain,Female,22,717,6,101060.25,143450.76,1,0,1,84699.56,0,12.216619333205218
15623668,André Costa Araújo,andre.costa@yahoo.com.br,65337-9,1993-02-20,Hamburg,Germany,Male,31,653,2,154741.45,139543.27,2,0,0,25183.01,0,12.642658119186992
15585595,Natália Santos Martins,Formato Inválido,46097-0,1996-03-11,Bordeaux,France,Female,28,774,1,71264.02,132323.82,2,0,1,68759.57,0,11.867294031312836
15703354,Amanda Oliveira Rocha,amanda.oliveira@terra.com.br,88848-7,1991-09-01,Toulouse,France,Female,33,808,2,103516.87,287144.26,1,1,0,113907.8,0,12.240637054157649
15581198,Juliana Alves Pereira,juliana.alves@uol.com.br,06557-7,1985-09-04,Frankfurt,Germany,Female,39,668,0,122104.79,291295.71,1,1,0,112946.67,1,12.405782070045257
15634772,Mônica Dias Borges,monica.dias@hotmail.com,05114-7,1965-06-21,Madrid,Spain,Female,59,682,0,122661.39,186305.18,1,0,1,84803.76,0,12.410330091829945
15711398,Natália Santos Martins,Formato Inválido,14577-2,1999-03-27,Paris,France,Female,25,525,6,0.0,0.0,2,1,0,89566.64,0,0.0
15757434,Gabriel Rocha Carvalho,Formato Inválido,48537-8,1996-09-23,Toulouse,France,Male,28,599,7,119706.22,220432.48,1,0,0,31190.42,0,12.38594303401485
15776096,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,62423-2,1990-01-20,Valencia,Spain,Male,34,606,3,161572.24,241743.89,1,0,1,191076.22,0,12.685854808704187
15712568,João Pedro Souza,joao.pedro@uol.com.br,70157-5,1984-02-18,Zaragoza,Spain,Male,40,515,10,121355.99,247384.41,1,1,0,138360.29,0,12.3996307518649
15605000,Felipe Lima Santos,felipe.lima@uol.com.br,21643-0,1986-04-27,Bordeaux,France,Male,38,550,9,140278.99,187837.23,3,1,1,171457.06,1,12.544535684914903
15684461,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com.br,04268-3,1993-12-14,Sevilla,Spain,Female,31,469,6,0.0,0.0,1,1,0,100240.2,1,0.0
15638803,Letícia Ferreira Silva,leticia.ferreira@gmail.com,68719-2,1992-10-24,Madrid,Spain,Female,32,733,5,0.0,0.0,2,1,0,131625.14,0,0.0
15628863,Diego Martins Nunes,diego.martins@gmail.com,03093-5,1986-01-08,Marseille,France,Male,38,601,4,60013.81,30014.83,1,1,1,38020.05,0,11.69547716201598
15583353,Mariana Costa Santos,mariana.costa@outlook.com,21272-8,1979-03-23,Valencia,Spain,Female,45,610,3,0.0,0.0,1,1,0,38276.84,1,0.0
15672299,Gabriel Rocha Carvalho,gabriel.rocha@gmail.com,15174-2,1980-05-15,Nantes,France,Male,44,510,6,0.0,0.0,2,1,1,175518.31,0,0.0
15728012,Mariana Costa Santos,Formato Inválido,58074-6,1984-04-03,Sevilla,Spain,Female,40,678,3,128398.38,295781.45,1,1,0,168658.3,0,12.456040233911084
15720559,Letícia Ferreira Silva,leticia.ferreira@yahoo.com.br,80347-2,1963-02-02,Munich,Germany,Female,61,487,5,110368.03,136086.75,1,0,0,11384.45,1,12.304722968134918
15676521,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,82627-6,1993-10-03,Nice,France,Female,31,696,8,0.0,0.0,2,0,0,100240.2,0,0.0
15698335,Camila Martins Lima,camila.martins@outlook.com,68729-5,1951-06-28,Nantes,France,Female,73,504,8,0.0,0.0,1,1,1,34595.58,0,0.0
15615477,Aline Carvalho Araújo,Formato Inválido,62167-3,1980-08-10,Bilbao,Spain,Female,44,529,1,0.0,0.0,2,0,0,14161.3,0,0.0
15618562,Renata Souza Ribeiro,renata.souza@yahoo.com.br,92584-4,1984-08-20,Berlin,Germany,Female,40,618,0,140306.38,75046.03,1,1,0,160618.61,1,12.544730919613606
15645496,Juliana Alves Pereira,juliana.alves@hotmail.com,09766-2,1981-01-18,Nantes,France,Female,43,648,7,139972.18,212917.14,1,1,0,143668.58,0,12.542346148132133
15680706,Gustavo Pinto Ribeiro,Formato Inválido,20325-7,1976-07-06,Munich,Germany,Male,48,537,4,131834.8,233267.78,1,1,0,166476.95,1,12.482452083192209
15719561,Gustavo Pinto Ribeiro,gustavo.pinto@outlook.com,43067-6,1982-12-04,Lyon,France,Male,42,768,5,0.0,0.0,3,0,0,60686.4,0,0.0
15762277,Rodrigo Santos Gomes,rodrigo.santos@hotmail.com,75772-1,1977-10-27,Marseille,France,Male,47,710,5,158623.14,214636.07,1,0,0,83499.89,1,12.6674336597495
15685320,Bruno Souza Martins,bruno.souza@terra.com.br,02292-8,1988-03-17,Nice,France,Male,36,767,3,139180.2,207826.41,1,0,0,123880.19,0,12.536671955958733
15568044,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,72281-3,1993-11-03,Nantes,France,Female,31,936,7,0.0,0.0,2,1,1,6123.15,0,0.0
15636551,Fernanda Lima Costa,fernanda.lima@uol.com.br,05851-3,1995-09-06,Paris,France,Female,29,711,3,130181.47,164488.68,2,1,0,31811.44,0,12.469831859694473
15769353,Juliana Alves Pereira,juliana.alves@gmail.com,19752-1,1984-06-17,Lyon,France,Female,40,936,8,150490.32,145044.82,1,0,0,166468.21,1,12.614801222736624
15577970,Paulo Roberto Mendes,paulo.roberto@hotmail.com,04971-8,1990-04-11,Lyon,France,Male,34,489,5,0.0,0.0,1,0,0,43540.59,0,0.0
15802220,Thiago Alves Pereira,thiago.alves@gmail.com,36384-4,1989-04-11,Madrid,Spain,Male,35,599,6,137102.65,234403.46,1,0,0,76870.81,0,12.521632374893814
15603065,Amanda Oliveira Rocha,amanda.oliveira@hotmail.com,57638-2,1994-09-10,Marseille,France,Female,30,751,6,0.0,0.0,2,1,0,15766.1,0,0.0
15665590,Ricardo Borges Silva,ricardo.borges@uol.com.br,97263-4,1978-07-10,Lyon,France,Male,46,541,6,0.0,0.0,2,1,1,83456.67,0,0.0
15623644,João Pedro Souza,joao.pedro@outlook.com,70086-8,1995-12-14,Madrid,Spain,Male,29,626,7,-0.0,0.0,2,1,0,49361.84,0,-0.0
15782418,Patrícia Rocha Alves,patricia.rocha@uol.com.br,85993-7,2005-02-08,Cologne,Germany,Female,19,589,9,-83495.11,185632.68,1,1,1,143022.31,1,-12.02569052684563
15705001,Renata Souza Ribeiro,renata.souza@uol.com.br,97730-1,1989-09-03,Bilbao,Spain,Female,35,587,3,83286.56,48252.85,1,1,0,125553.52,0,12.023189651195674
15686917,Natália Santos Martins,natalia.santos@hotmail.com,86407-1,1984-04-22,Madrid,Spain,Female,40,789,4,0.0,0.0,2,1,0,137402.27,0,0.0
15634551,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,01564-7,1978-06-25,Berlin,Germany,Male,46,727,3,115248.11,111425.62,4,1,0,130752.01,1,12.347989742170874
15589018,Gabriel Rocha Carvalho,gabriel.rocha@gmail.com,41478-7,1996-01-05,Hamburg,Germany,Male,28,719,3,106070.29,220340.29,2,1,1,183893.31,0,12.2650044471215
15632521,Carlos Eduardo Silva,carlos.eduardo@gmail.com,70561-9,1979-10-07,Hamburg,Germany,Male,45,689,0,130170.82,131493.48,2,1,0,100240.2,0,12.469750047469923
15695174,João Pedro Souza,joao.pedro@hotmail.com,51641-3,1995-09-21,Toulouse,France,Male,29,654,4,132954.64,180284.87,1,1,1,146715.07,0,12.490910476974724
15640507,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,84046-4,1989-10-05,Zaragoza,Spain,Female,35,762,3,119349.69,293863.7,3,1,1,47114.18,1,12.382960214938501
15589204,Thiago Alves Pereira,thiago.alves@outlook.com,06477-6,1991-08-07,Nantes,France,Male,33,591,9,131765.72,67696.55,1,1,0,118782.06,0,12.481927956748304
15744919,Larissa Pereira Gomes,larissa.pereira@uol.com.br,23009-6,1987-03-22,Bilbao,Spain,Female,37,734,0,152760.24,392405.28,1,1,1,48990.5,0,12.629772093000785
15695846,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,65579-2,1990-09-20,Nice,France,Female,34,684,6,0.0,0.0,2,1,1,100240.2,0,0.0
15650034,Patrícia Rocha Alves,patricia.rocha@outlook.com,56185-8,1996-03-21,Toulouse,France,Female,28,564,1,0.0,0.0,1,1,1,162428.05,0,0.0
15616168,Mariana Costa Santos,mariana.costa@gmail.com,49332-0,1989-08-13,Bordeaux,France,Female,35,610,7,81905.95,123258.61,1,1,1,61623.19,0,12.00647409737217
15752534,Marcos Pereira Rocha,marcos.pereira@uol.com.br,98752-4,1988-11-26,Marseille,France,Male,36,744,10,0.0,0.0,2,1,1,182867.84,0,0.0
15632264,Ana Clara Souza,Formato Inválido,42258-8,1990-09-23,Lyon,France,Female,34,476,10,0.0,0.0,2,1,0,26260.98,0,0.0
15585777,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,03664-4,1986-07-19,Bordeaux,France,Male,38,710,3,130588.82,335673.95,1,1,1,154997.64,0,12.472956067834305
15662494,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,42687-1,1981-12-26,Barcelona,Spain,Male,43,773,7,138150.57,352640.36,1,1,1,177357.16,0,12.52924663686615
15697100,Natália Santos Martins,natalia.santos@yahoo.com.br,39691-5,1976-12-14,Hamburg,Germany,Female,48,772,6,108736.52,119754.68,1,1,0,184564.67,1,12.289830167826096
15634719,João Pedro Souza,joao.pedro@outlook.com,33727-2,1993-04-24,Paris,France,Male,31,704,0,0.0,0.0,2,1,0,183038.33,0,0.0
15677512,Larissa Pereira Gomes,larissa.pereira@terra.com.br,08877-8,2002-03-24,Zaragoza,Spain,Female,22,628,3,0.0,0.0,1,1,0,85426.28,0,0.0
15753888,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,92486-5,1962-08-01,Madrid,Spain,Female,62,607,8,108004.64,151534.85,1,1,1,23386.77,1,12.283076648727816
15645323,Bruno Souza Martins,bruno.souza@outlook.com,58411-7,1969-12-13,Marseille,France,Male,55,630,2,0.0,0.0,1,1,1,106202.07,1,0.0
15566269,Felipe Lima Santos,felipe.lima@terra.com.br,21747-4,1999-09-06,Toulouse,France,Male,25,787,5,0.0,0.0,2,1,0,47307.9,0,0.0
15575498,Beatriz Nunes Ferreira,Sin Registro,49312-5,1985-06-14,Toulouse,France,Female,39,705,5,-149379.66,186002.4,2,1,0,96075.55,0,-12.607393578405174
15798844,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,79638-9,1970-10-07,Bordeaux,France,Male,54,678,7,128914.97,104115.64,1,0,0,191746.23,1,12.460055499298894
15708904,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,81192-7,1987-04-16,Toulouse,France,Female,37,850,9,0.0,0.0,1,0,0,100101.06,0,0.0
15619130,Larissa Pereira Gomes,larissa.pereira@uol.com.br,49946-3,1987-07-27,Frankfurt,Germany,Female,37,752,5,113291.05,325460.39,2,1,1,132467.54,0,12.330862630653632
15617197,Felipe Lima Santos,felipe.lima@yahoo.com.br,31727-9,1974-06-16,Marseille,France,Male,50,524,4,0.0,0.0,2,1,1,31840.59,1,0.0
15764444,Bruno Souza Martins,bruno.souza@outlook.com,45583-5,1966-02-18,Cologne,Germany,Male,58,679,8,125850.53,75694.6,2,1,1,87008.17,0,12.435997392493057
15573280,Vinicius Araújo Lima,Sin Registro,08376-2,1974-02-14,Frankfurt,Germany,Male,50,646,6,145295.31,75496.02,2,1,1,27814.74,0,12.57967075156379
15716000,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,65679-1,1976-03-02,Zaragoza,Spain,Male,48,638,2,0.0,0.0,2,1,1,7919.08,0,0.0
15577107,Cristiane Moreira Pinto,cristiane.moreira@uol.com,46474-9,2002-09-05,Madrid,Spain,Female,22,657,6,0.0,0.0,3,0,1,168412.07,1,0.0
15649121,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,29015-5,1972-03-22,Marseille,France,Male,52,936,3,0.0,0.0,1,1,0,116137.01,1,0.0
15759067,Elaine Pinto Mendes,elaine.pinto@outlook.com,00669-5,1987-10-19,Frankfurt,Germany,Female,37,537,7,158411.95,234374.79,4,1,1,117690.58,1,12.666101378005964
15597949,Elaine Pinto Mendes,elaine.pinto@yahoo.com.br,22178-3,1977-07-21,Berlin,Germany,Female,47,768,5,104552.61,62936.75,1,1,0,48137.08,1,12.250592849259991
15585379,Felipe Lima Santos,felipe.lima@outlook.com,17511-4,1985-08-13,Toulouse,France,Male,39,704,2,111525.02,297496.23,1,1,0,199484.96,0,12.315151419908483
15724543,Marcos Pereira Rocha,Sin Registro,99485-0,1963-02-02,Marseille,France,Male,61,597,5,0.0,0.0,2,1,1,81299.17,0,0.0
15640667,Larissa Pereira Gomes,larissa.pereira@uol.com.br,41023-8,1983-07-16,Lyon,France,Female,41,662,4,0.0,0.0,2,1,0,100240.2,0,0.0
15690332,Felipe Lima Santos,felipe.lima@yahoo.com.br,88220-8,1989-12-14,Cologne,Germany,Male,35,647,3,192407.97,520106.67,1,1,1,40145.28,0,12.86052042103891
15605737,Carlos Eduardo Silva,carlos.eduardo@terra.com.br,13648-0,1988-08-24,Paris,France,Male,36,541,5,0.0,0.0,2,1,0,124795.84,0,0.0
15669491,Natália Santos Martins,natalia.santos@yahoo.com.br,23617-5,1978-03-05,Marseille,France,Female,46,850,2,157866.77,275425.88,1,1,1,18986.12,0,12.662653909014397
15806913,Mariana Costa Santos,mariana.costa@terra.com.br,68379-2,1970-06-05,Lyon,France,Female,54,670,2,95507.12,164522.57,1,1,1,63213.31,0,12.160103259250912
15605827,Ricardo Borges Silva,ricardo.borges@outlook.com,21354-1,1985-05-27,Marseille,France,Male,39,645,8,0.0,0.0,2,0,0,96864.36,0,0.0
15667751,Débora Ribeiro Lima,debora.ribeiro@yahoo.com.br,50539-1,1988-06-23,Barcelona,Spain,Female,36,487,1,140137.15,277166.86,1,1,0,194073.33,0,12.543524045484354
15609913,Silvana Costa Ferreira,silvana.costa@terra.com.br,74235-1,1978-02-07,Toulouse,France,Female,46,743,9,0.0,0.0,1,1,0,113436.08,0,0.0
15570087,Débora Ribeiro Lima,debora.ribeiro@outlook.com,45316-5,1980-11-07,Marseille,France,Female,44,664,8,92350.36,136120.88,1,1,1,115452.51,1,12.126492064422365
15699532,Rodrigo Santos Gomes,rodrigo.santos@outlook.com,41395-5,1973-11-06,Lyon,France,Male,51,516,8,120124.35,297965.43,2,0,1,168773.54,0,12.389429915805048
15685314,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,22306-8,1996-06-16,Bordeaux,France,Female,28,850,2,0.0,0.0,2,1,1,38773.74,0,0.0
15702541,Beatriz Nunes Ferreira,Sin Registro,06761-3,1965-04-08,Bordeaux,France,Female,59,551,2,166968.28,148052.8,1,1,0,159483.76,1,12.718706313807136
15771139,Fernando Henrique Costa,fernando.henrique@gmail.com,71159-0,1990-05-05,Munich,Germany,Male,34,578,8,147487.23,215269.76,2,1,0,66680.77,0,12.594644055314323
15761720,Gustavo Pinto Ribeiro,gustavo.pinto@terra.com.br,14567-9,1983-07-07,Lyon,France,Male,41,422,6,153238.88,333949.22,1,1,0,11663.09,0,12.63290047056181
15714397,Patrícia Rocha Alves,patricia.rocha@gmail.com,31312-2,1994-02-14,Berlin,Germany,Female,30,621,2,101014.08,197686.28,2,1,1,165257.31,0,12.216162372632331
15781710,Débora Ribeiro Lima,debora.ribeiro@uol.com.br,79789-1,1993-06-03,Madrid,Spain,Female,31,558,7,0.0,0.0,2,1,0,166720.28,0,0.0
15721303,Paulo Roberto Mendes,paulo.roberto@terra.com.br,10913-6,1990-05-24,Zaragoza,Spain,Male,34,640,1,137523.02,397212.79,1,0,0,24761.36,0,12.524693780830885
15758023,Fernando Henrique Costa,fernando.henrique@uol.com.br,55349-6,1977-05-20,Frankfurt,Germany,Male,47,544,5,105245.21,140318.14,1,0,0,99922.08,1,12.257195420402665
15802466,Juliana Alves Pereira,juliana.alves@gmail.com,42062-5,1971-09-26,Toulouse,France,Female,53,534,7,0.0,0.0,2,1,1,80619.17,0,0.0
15740470,Gustavo Pinto Ribeiro,gustavo.pinto@gmail.com,37815-7,1985-01-15,Paris,France,Male,39,725,4,160652.45,161573.77,2,1,0,57643.55,0,12.68014579554201
15763065,Priscila Rocha Nunes,priscila.rocha@terra.com.br,52367-4,1984-03-27,Zaragoza,Spain,Female,40,700,2,0.0,0.0,2,1,0,199753.97,0,0.0
15801904,Thiago Alves Pereira,thiago.alves@yahoo.com.br,17451-6,1996-11-10,Stuttgart,Germany,Male,28,677,0,143988.0,228031.0,2,1,0,8755.69,1,12.570632422324392
15804002,Cristiane Moreira Pinto,cristiane.moreira@hotmail.com,93284-7,1991-06-26,Nantes,France,Female,33,691,1,128306.83,64157.15,1,1,1,113580.79,0,12.45532696436834
15685844,Camila Martins Lima,camila.martins@hotmail.com,25594-6,1989-07-23,Munich,Germany,Female,35,518,8,141665.63,384949.75,1,0,1,192776.64,0,12.554372022137013
15711571,Mateus Carvalho Alves,mateus.carvalho@terra.com.br,97604-2,1982-05-28,Valencia,Spain,Male,42,587,5,120233.83,308978.39,1,1,0,194890.33,0,12.390340889648895
15815364,Cristiane Moreira Pinto,cristiane.moreira@outlook.com,23204-0,1996-11-24,Zaragoza,Spain,Female,28,736,2,0.0,0.0,2,1,1,117431.1,0,0.0
15643671,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,93694-8,1975-02-12,Frankfurt,Germany,Male,49,696,5,92350.36,151120.22,2,1,0,152450.84,1,12.126492064422365
15734044,Natália Santos Martins,natalia.santos@uol.com.br,75126-5,1993-11-09,Paris,France,Female,31,671,7,41299.03,26017.29,1,0,1,102681.32,0,11.321741472697019
15688210,Elaine Pinto Mendes,Sin Registro,17952-1,1985-07-08,Bordeaux,France,Female,39,670,8,101928.51,156947.9,1,0,0,89205.54,0,12.225174144764612
15681554,Natália Santos Martins,natalia.santos@yahoo.com.br,82579-8,1993-12-13,Stuttgart,Germany,Female,31,614,7,120599.38,234049.74,2,1,1,46163.44,0,12.393376602877284
15693947,Natália Santos Martins,natalia.santos@gmail.com,13934-9,2005-04-03,Toulouse,France,Female,19,614,5,-97445.49,125613.9,2,1,0,122823.34,0,-12.180195604307357
15739847,André Costa Araújo,andre.costa@terra.com.br,23364-7,1986-07-26,Munich,Germany,Male,38,850,5,146756.68,100801.99,1,1,0,78268.61,0,12.589678436817053
15656086,Diego Martins Nunes,diego.martins@hotmail.com,03746-9,1970-01-27,Zaragoza,Spain,Male,54,542,8,105770.14,214280.52,1,0,1,140929.98,1,12.262170708530252
15635125,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,81255-1,1961-01-09,Valencia,Spain,Male,63,566,2,120787.18,78069.77,2,1,1,52198.84,0,12.394932613600373
15777708,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,16287-0,1986-09-06,Madrid,Spain,Female,38,824,3,0.0,0.0,2,1,0,192800.25,0,0.0
15651664,Renata Souza Ribeiro,renata.souza@outlook.com,25977-8,1963-04-08,Nantes,France,Female,61,615,1,104267.7,107321.28,1,1,0,62845.64,1,12.24786409000495
15610711,Mônica Dias Borges,Formato Inválido,76871-2,1984-07-07,Cologne,Germany,Female,40,678,8,128644.46,299263.89,1,0,0,167673.37,0,12.457954934784851
15698294,André Costa Araújo,andre.costa@hotmail.com,70516-3,1993-12-09,Sevilla,Spain,Male,31,635,1,0.0,0.0,2,1,0,100240.2,0,0.0
15802362,Leandro Nunes Ferreira,leandro.nunes@terra.com.br,24892-0,1979-06-18,Barcelona,Spain,Male,45,550,0,0.0,0.0,2,0,1,70399.71,0,0.0
15814032,Renata Souza Ribeiro,renata.souza@gmail.com,10879-3,1993-12-23,Cologne,Germany,Female,31,807,1,93460.47,173197.81,2,0,0,172782.69,0,12.138441025719704
15588859,Fernanda Lima Costa,fernanda.lima@uol.com.br,40469-4,1980-12-06,Zaragoza,Spain,Female,44,496,0,92350.36,449538.92,2,1,0,2919.21,1,12.126492064422365
15656249,Renata Souza Ribeiro,renata.souza@outlook.com,94035-2,1990-09-19,Paris,France,Female,34,720,3,118307.57,169654.73,2,1,1,136120.29,0,12.374190218353318
15723028,Ricardo Borges Silva,ricardo.borges@outlook.com,89121-9,1991-08-02,Paris,France,Male,33,778,1,0.0,0.0,2,1,0,85439.73,0,0.0
15775803,Thiago Alves Pereira,thiago.alves@yahoo.com,75626-8,1983-06-08,Zaragoza,Spain,Male,41,841,1,0.0,0.0,2,0,1,193093.77,0,0.0
15650454,João Pedro Souza,joao.pedro@hotmail.com,42647-9,1967-02-05,Nice,France,Male,57,641,5,0.0,0.0,2,1,1,122449.18,0,0.0
15766166,Leandro Nunes Ferreira,leandro.nunes@outlook.com,75445-9,1981-11-11,Valencia,Spain,Male,43,604,2,145081.72,431438.7,1,1,1,23881.62,0,12.57819962942637
15792365,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,08829-6,1980-12-15,Nice,France,Male,44,501,4,142051.07,284498.11,2,0,1,74940.5,0,12.557089100385257
15799156,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,47020-5,1986-05-08,Zaragoza,Spain,Male,38,569,8,0.0,0.0,2,0,0,79618.79,0,0.0
15748752,Carlos Eduardo Silva,carlos.eduardo@outlook.com,46760-7,1991-09-22,Frankfurt,Germany,Male,33,608,1,102772.67,241646.69,2,1,0,70705.58,0,12.23342192120971
15591386,Natália Santos Martins,natalia.santos@yahoo.com.br,87652-7,1989-11-18,Toulouse,France,Female,35,622,5,0.0,0.0,2,1,0,51112.8,0,0.0
15650488,Vanessa Gomes Carvalho,vanessa.gomes@uol.com.br,43217-4,1976-08-22,Nantes,France,Female,48,492,6,127253.98,64790.19,1,1,1,92144.09,1,12.44708739151279
15607713,Ana Clara Souza,ana.clara@gmail.com,96866-4,1995-08-15,Barcelona,Spain,Female,29,850,1,0.0,0.0,2,1,1,197996.65,0,0.0
15772995,Paulo Roberto Mendes,paulo.roberto@uol.com.br,24984-5,1994-10-01,Bordeaux,France,Male,30,529,2,116295.29,198092.79,1,1,0,75285.47,0,12.357035019554859
15629846,Fernanda Lima Costa,fernanda.lima@terra.com.br,93865-1,1977-09-06,Munich,Germany,Female,47,827,8,143001.5,197063.0,2,1,0,108977.5,0,12.56375757926969
15658668,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,07538-4,1975-07-17,Barcelona,Spain,Male,49,581,10,0.0,0.0,2,0,0,41623.59,0,0.0
15592531,Rafael Oliveira Costa,rafael.oliveira@gmail.com,41247-5,1974-02-25,Marseille,France,Male,50,822,7,0.0,0.0,2,1,1,10062.8,0,0.0
15595010,Elaine Pinto Mendes,elaine.pinto@uol.com.br,08487-6,1985-12-02,Bilbao,Spain,Female,39,694,9,0.0,0.0,2,0,0,99924.04,0,0.0
15684103,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,95296-7,1998-12-19,Toulouse,France,Female,26,674,10,0.0,0.0,2,1,1,138423.1,0,0.0
15720687,Ana Clara Souza,Sin Registro,79477-8,1983-07-25,Marseille,France,Female,41,576,4,112609.91,91311.39,1,0,0,191035.18,1,12.32483218205187
15807993,Larissa Pereira Gomes,larissa.pereira@hotmail.com,59978-6,1994-06-22,Hamburg,Germany,Female,30,588,0,110148.49,97396.34,1,1,0,5790.9,1,12.302731824137867
15747097,André Costa Araújo,andre.costa@yahoo.com.br,78021-2,1989-08-05,Marseille,France,Male,35,611,10,0.0,0.0,1,1,1,23598.23,1,0.0
15791321,Cristiane Moreira Pinto,cristiane.moreira@outlook.com,17149-0,1966-09-01,Zaragoza,Spain,Female,58,682,4,0.0,0.0,1,1,0,176036.01,0,0.0
15667289,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,47525-9,1974-12-12,Sevilla,Spain,Male,50,719,2,0.0,0.0,2,0,0,10772.13,0,0.0
15808473,João Pedro Souza,joao.pedro@outlook.com,53673-2,1952-10-19,Nantes,France,Male,72,673,1,-0.0,0.0,2,0,1,111981.19,0,-0.0
15581840,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,92196-6,1991-03-27,Bordeaux,France,Male,33,626,8,0.0,0.0,2,1,0,138504.28,0,0.0
15662501,Vinicius Araújo Lima,vinicius.araujo@outlook.com,06066-1,1976-09-28,Paris,France,Male,48,583,3,91246.53,101682.92,1,1,0,60017.46,1,12.11446742391439
15804009,Fernando Henrique Costa,fernando.henrique@gmail.com,50536-8,1988-04-17,Cologne,Germany,Male,36,806,8,167983.17,197166.07,2,1,1,106714.28,0,12.724766255364564
15735106,Fernando Henrique Costa,fernando.henrique@gmail.com,34881-2,1996-06-14,Zaragoza,Spain,Male,28,647,6,149594.02,443957.68,2,1,0,102325.19,0,12.608827551032647
15751412,Alexandre Moreira Dias,Sin Registro,82231-4,1988-11-12,Nantes,France,Male,36,704,3,114370.41,142166.46,1,0,1,66810.48,0,12.340344851204064
15598802,Ricardo Borges Silva,ricardo.borges@outlook.com,61721-7,1994-08-15,Zaragoza,Spain,Male,30,770,8,0.0,0.0,2,0,1,50839.85,0,0.0
15582903,Diego Martins Nunes,Formato Inválido,89631-2,1985-04-04,Bordeaux,France,Male,39,643,7,0.0,0.0,2,1,1,170392.59,0,0.0
15619116,Débora Ribeiro Lima,Sin Registro,09158-9,1988-08-05,Bordeaux,France,Female,36,493,2,0.0,0.0,2,0,1,99770.3,0,0.0
15747591,Débora Ribeiro Lima,debora.ribeiro@terra.com.br,51582-8,1984-11-03,Zaragoza,Spain,Female,40,665,1,173432.55,221283.44,1,0,1,116766.79,0,12.756691222543317
15780409,Rafael Oliveira Costa,rafael.oliveira@outlook.com,34814-8,1984-02-21,Nantes,France,Male,40,783,6,0.0,0.0,2,1,0,109742.55,0,0.0
15726178,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,65019-0,1976-09-17,Bilbao,Spain,Female,48,712,8,0.0,0.0,2,1,0,183235.33,0,0.0
15664227,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,63160-5,1996-11-09,Munich,Germany,Male,28,506,8,53053.76,80483.19,1,0,1,24577.34,0,11.572208198710845
15618703,Larissa Pereira Gomes,Formato Inválido,29554-0,1971-05-27,Valencia,Spain,Female,53,663,6,150200.23,371479.21,1,0,1,151317.27,1,12.612871730173637
15584766,Gabriel Rocha Carvalho,gabriel.rocha@hotmail.com,18743-2,1991-01-28,Marseille,France,Male,33,557,3,54503.55,144218.13,1,1,1,371.05,0,11.599168296788754
15615207,Leandro Nunes Ferreira,leandro.nunes@terra.com.br,20736-6,1977-04-26,Zaragoza,Spain,Male,47,792,0,0.0,0.0,1,1,1,5557.88,1,0.0
15588406,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,22074-8,1987-06-17,Zaragoza,Spain,Female,37,574,7,0.0,0.0,2,1,0,32262.28,0,0.0
15730161,Juliana Alves Pereira,juliana.alves@hotmail.com,17907-2,1985-02-28,Marseille,France,Female,39,833,3,0.0,0.0,2,1,0,1710.89,0,0.0
